path	module	permission	guards	schema	file	line
/api/finance/payroll/control-center/get	payroll	finance.payroll.view_all	requirePermission,userCan	z.object({     window: z.object({       from: z.string().regex(/^\d{4}-\d{2}-\d{2}$/),       to:   z.string().regex(/^\d{4}-\d{2}-\d{2}$/),     })       .refine(w => w.from <= w.to, { message: 'window.from must be on or before window.to' })       .refine(w => (Date.parse(w.to) - Date.parse(w.from)) <= 366 * 86_400_000, {         message: 'window may not exceed 366 days',       }),     payGroupIds: z.array(z.uuid()).max(25).optional(),     register: z.object({       tab:    z.enum(['all', 'attention', 'approval', 'ready', 'released']).optional(),       search: z.string().trim().max(100).optional(),       cursor: z.string().max(1000).optional(),       limit:  z.number().int().min(1).max(25).optional(),     }).optional(),   })	netlify/functions/routes/financePayroll.ts	177
/api/finance/payroll/exports/download	payroll	finance.payroll.export	requirePermission	z.object({     exportId: z.uuid(),     idempotencyKey: z.string().trim().min(1).max(200),   })	netlify/functions/routes/financePayroll.ts	1539
/api/finance/payroll/exports/list	payroll	finance.payroll.view_all	requirePermission	z.object({ runId: z.uuid() })	netlify/functions/routes/financePayroll.ts	605
/api/finance/payroll/findings/assign	payroll	finance.payroll.finding.assign	requirePermission	z.object({     id: z.uuid(),     expectedVersion: z.number().int().positive(),     idempotencyKey: z.string().trim().min(1).max(200),     assigneeId: z.string().min(1).max(200),     note: z.string().trim().max(1000).optional(),   })	netlify/functions/routes/financePayroll.ts	1276
/api/finance/payroll/findings/comment	payroll	finance.payroll.view_all	requirePermission	z.object({     findingId:       z.uuid(),     idempotencyKey:  z.string().trim().min(1).max(200),     body:            z.string().trim().min(1).max(4000),     expectedVersion: z.number().int().positive().optional(),   })	netlify/functions/routes/financePayroll.ts	1455
/api/finance/payroll/findings/detail	payroll	finance.payroll.view_all	requirePermission	z.object({     findingId:     z.uuid(),     activityCursor: z.string().max(200).optional(),     activityLimit: z.number().int().min(1).max(100).optional(),   })	netlify/functions/routes/financePayroll.ts	1409
/api/finance/payroll/findings/escalate	payroll	finance.payroll.finding.assign	requirePermission	z.object({     findingId:       z.uuid(),     expectedVersion: z.number().int().positive(),     idempotencyKey:  z.string().trim().min(1).max(200),     assigneeId:      z.string().min(1).max(200),     note:            z.string().trim().max(1000).optional(),   })	netlify/functions/routes/financePayroll.ts	1429
/api/finance/payroll/findings/get	payroll	finance.payroll.view_all	requirePermission	z.object({ id: z.uuid() })	netlify/functions/routes/financePayroll.ts	1263
/api/finance/payroll/findings/list	payroll	finance.payroll.view_all	requirePermission	z.object({     runId: z.uuid(),     calculationVersionId: z.uuid().optional(),     state: z.enum(['open', 'in_progress', 'resolved', 'waived']).optional(),     severity: z.enum(['info', 'warning', 'blocker']).optional(),     limit: z.number().int().min(1).max(200).optional(),     offset: z.number().int().min(0).optional(),   })	netlify/functions/routes/financePayroll.ts	1170
/api/finance/payroll/findings/reopen	payroll	finance.payroll.finding.reopen	requirePermission	z.object({     id: z.uuid(),     expectedVersion: z.number().int().positive(),     idempotencyKey: z.string().trim().min(1).max(200),     reason: z.string().trim().min(1).max(2000),   })	netlify/functions/routes/financePayroll.ts	1348
/api/finance/payroll/findings/resolve	payroll	finance.payroll.finding.resolve	requirePermission	z.object({     id: z.uuid(),     expectedVersion: z.number().int().positive(),     idempotencyKey: z.string().trim().min(1).max(200),     note: z.string().trim().min(1).max(2000),     evidence: z.record(z.string(), z.unknown()),   })	netlify/functions/routes/financePayroll.ts	1300
/api/finance/payroll/findings/waive	payroll	finance.payroll.finding.waive	requirePermission	z.object({     id: z.uuid(),     expectedVersion: z.number().int().positive(),     idempotencyKey: z.string().trim().min(1).max(200),     reason: z.string().trim().min(1).max(2000),     expiresAt: z.iso.datetime().optional(),   })	netlify/functions/routes/financePayroll.ts	1324
/api/finance/payroll/findings/work-queue	payroll	finance.payroll.view_all	requirePermission	z.object({     cursor:        z.string().max(200).optional(),     limit:         z.number().int().min(1).max(100).default(25),     tab:           z.enum(['all', 'approvals', 'blockers', 'warnings', 'resolved']).optional(),     kinds:         z.array(z.enum(['approval', 'blocker', 'warning'])).optional(),     severities:    z.array(z.enum(['critical', 'high', 'medium', 'low'])).optional(),     states:        z.array(z.enum(['open', 'in_progress', 'resolved', 'waived'])).optional(),     runIds:        z.array(z.uuid()).optional(),     ownerId:       z.string().max(200).optional(),     search:        z.string().trim().max(200).optional(),     selectedId:    z.string().max(220).optional(),     activityCursor: z.string().max(200).optional(),     activityLimit: z.number().int().min(1).max(100).optional(),   })	netlify/functions/routes/financePayroll.ts	1376
/api/finance/payroll/gl/get	payroll	finance.payroll.gl.preview	requirePermission	z.object({ runId: z.uuid() })	netlify/functions/routes/financePayroll.ts	1076
/api/finance/payroll/gl/post	payroll	finance.payroll.gl.post	requirePermission	z.object({     runId: z.uuid(),     idempotencyKey: z.string().trim().min(1).max(200),   })	netlify/functions/routes/financePayroll.ts	1035
/api/finance/payroll/gl/preview	payroll	finance.payroll.gl.preview	requirePermission	z.object({ runId: z.uuid() })	netlify/functions/routes/financePayroll.ts	1021
/api/finance/payroll/gl/reverse	payroll	finance.payroll.gl.post	requirePermission	z.object({     runId: z.uuid(),     reason: z.string().min(1),     idempotencyKey: z.string().trim().min(1).max(200),   })	netlify/functions/routes/financePayroll.ts	1055
/api/finance/payroll/inputs/list	payroll	finance.payroll.view_all	requirePermission	z.object({ runId: z.uuid() })	netlify/functions/routes/financePayroll.ts	328
/api/finance/payroll/loans/cancel	payroll	finance.payroll.loans.manage	requirePermission	z.object({ id: z.uuid(), reason: z.string().max(500).optional() })	netlify/functions/routes/financePayroll.ts	818
/api/finance/payroll/loans/create	payroll	finance.payroll.loans.manage	requirePermission	z.object({     employeeId:        z.string().min(1),     loanType:          z.enum(['loan', 'advance']),     principal:         z.number().positive(),     interestAmount:    z.number().nonnegative().optional(),     installmentAmount: z.number().positive(),     startPeriod:       z.string().regex(/^\d{4}-\d{2}-\d{2}$/).nullable().optional(),     reason:            z.string().max(500).nullable().optional(),     notes:             z.string().max(1000).nullable().optional(),   })	netlify/functions/routes/financePayroll.ts	776
/api/finance/payroll/loans/get	payroll	finance.payroll.view_all	requirePermission	z.object({ id: z.uuid() })	netlify/functions/routes/financePayroll.ts	764
/api/finance/payroll/loans/list	payroll	finance.payroll.view_all	requirePermission	z.object({ employeeId: z.string().optional(), status: z.string().optional() })	netlify/functions/routes/financePayroll.ts	753
/api/finance/payroll/loans/settle	payroll	finance.payroll.loans.manage	requirePermission	z.object({ id: z.uuid() })	netlify/functions/routes/financePayroll.ts	807
/api/finance/payroll/loans/submit	payroll	finance.payroll.loans.manage	requirePermission	z.object({ id: z.uuid(), idempotencyKey: z.string().min(1).max(200) })	netlify/functions/routes/financePayroll.ts	796
/api/finance/payroll/nis/get	payroll	finance.payroll.nis.view	requirePermission	z.object({ id: z.string().uuid() })	netlify/functions/routes/financeNis.ts	49
/api/finance/payroll/nis/list	payroll	finance.payroll.nis.view	requirePermission	z.object({     jurisdiction: z.string().optional(),     nisStatus:    z.string().optional(),     employeeId:   z.string().optional(),   })	netlify/functions/routes/financeNis.ts	30
/api/finance/payroll/nis/reject	payroll	finance.payroll.nis.verify	requirePermission	z.object({     id:     z.string().uuid(),     reason: z.string().min(1),   })	netlify/functions/routes/financeNis.ts	88
/api/finance/payroll/nis/verify	payroll	finance.payroll.nis.verify	requirePermission	z.object({     id:               z.string().uuid(),     verificationNote: z.string().nullable().optional(),   })	netlify/functions/routes/financeNis.ts	66
/api/finance/payroll/overrides/add	payroll	finance.payroll.worksheet.override	requirePermission	z.object({     runId: z.uuid(),     employeeId: z.string().min(1),     label: z.string().min(1).max(80),     amount: z.number().positive(),     kind: z.enum(['earning', 'deduction']),     isTaxable: z.boolean().optional(),     reducesChargeable: z.boolean().optional(),     reason: z.string().min(1).max(500),   })	netlify/functions/routes/financePayroll.ts	832
/api/finance/payroll/overrides/add-bulk	payroll	finance.payroll.worksheet.override	requirePermission	z.object({     runId: z.uuid(),     employeeIds: z.array(z.string().min(1)).min(1).max(BULK_OVERRIDE_MAX),     label: z.string().min(1).max(80),     amount: z.number().positive(),     kind: z.enum(['earning', 'deduction']),     isTaxable: z.boolean().optional(),     reducesChargeable: z.boolean().optional(),     reason: z.string().min(1).max(500),   })	netlify/functions/routes/financePayroll.ts	894
/api/finance/payroll/overrides/list	payroll	finance.payroll.view_all	requirePermission	z.object({ runId: z.uuid() })	netlify/functions/routes/financePayroll.ts	925
/api/finance/payroll/overrides/remove	payroll	finance.payroll.worksheet.override	requirePermission	z.object({ overrideId: z.uuid() })	netlify/functions/routes/financePayroll.ts	914
/api/finance/payroll/overtime-rules/create	payroll	finance.payroll.overtime.rules.manage	requirePermission	z.object({     code: z.string().min(1).max(20),     eventType: z.enum(['regular_overtime', 'public_holiday', 'rest_day', 'callout', 'night_shift']),     multiplier: z.number().positive(),     minimumHours: z.number().positive().nullable().optional(),     effectiveFrom: z.string().regex(/^\d{4}-\d{2}-\d{2}$/),     effectiveTo: z.string().regex(/^\d{4}-\d{2}-\d{2}$/).nullable().optional(),   })	netlify/functions/routes/financePayroll.ts	722
/api/finance/payroll/overtime-rules/list	payroll	finance.payroll.view_all	requirePermission		netlify/functions/routes/financePayroll.ts	713
/api/finance/payroll/overtime-rules/set-active	payroll	finance.payroll.overtime.rules.manage	requirePermission	z.object({ id: z.uuid(), active: z.boolean() })	netlify/functions/routes/financePayroll.ts	740
/api/finance/payroll/pay-groups/assign	payroll	finance.payroll.paygroups.manage	requirePermission	z.object({     employeeId: z.string().min(1),     payGroupId: z.uuid(),     effectiveFrom: z.string().regex(/^\d{4}-\d{2}-\d{2}$/),     effectiveTo: z.string().regex(/^\d{4}-\d{2}-\d{2}$/).nullable().optional(),   })	netlify/functions/routes/financePayroll.ts	990
/api/finance/payroll/pay-groups/create	payroll	finance.payroll.paygroups.manage	requirePermission	z.object({     code: z.string().min(1).max(20),     name: z.string().min(1).max(120),     frequency: z.enum(['weekly', 'fortnightly', 'semi_monthly', 'monthly']),     defaultPayDay: z.number().int().optional(),     defaultCutoffOffsetDays: z.number().int().optional(),     statutoryCountry: z.string().max(4).optional(),   })	netlify/functions/routes/financePayroll.ts	972
/api/finance/payroll/pay-groups/get	payroll	finance.payroll.view_all	requirePermission	z.object({ id: z.uuid() })	netlify/functions/routes/financePayroll.ts	960
/api/finance/payroll/pay-groups/list	payroll	finance.payroll.view_all	requirePermission	z.object({ activeOnly: z.boolean().optional() })	netlify/functions/routes/financePayroll.ts	938
/api/finance/payroll/pay-groups/members	payroll	finance.payroll.view_all	requirePermission	z.object({ payGroupId: z.uuid() })	netlify/functions/routes/financePayroll.ts	1006
/api/finance/payroll/payslip-templates/approve	payroll	finance.payroll.templates.approve	requirePermission	z.object({     id:      z.string().uuid(),     comment: z.string().trim().optional(),   })	netlify/functions/routes/financePayslipTemplates.ts	104
/api/finance/payroll/payslip-templates/create	payroll	finance.payroll.templates.manage	requirePermission	z.object({     name:   z.string().trim().min(1).max(120),     design: zDesign,   })	netlify/functions/routes/financePayslipTemplates.ts	50
/api/finance/payroll/payslip-templates/create-version	payroll	finance.payroll.templates.manage	requirePermission	z.object({ id: z.string().uuid() })	netlify/functions/routes/financePayslipTemplates.ts	144
/api/finance/payroll/payslip-templates/delete	payroll	finance.payroll.templates.manage	requirePermission	z.object({ id: z.string().uuid() })	netlify/functions/routes/financePayslipTemplates.ts	84
/api/finance/payroll/payslip-templates/editor-state/get	payroll	finance.payroll.templates.manage	requirePermission		netlify/functions/routes/financePayslipTemplates.ts	155
/api/finance/payroll/payslip-templates/editor-state/save	payroll	finance.payroll.templates.manage	requirePermission	z.object({     draftDesign: zDesign.nullable().optional(),     openRef:     zOpenRef.nullable().optional(),   })	netlify/functions/routes/financePayslipTemplates.ts	164
/api/finance/payroll/payslip-templates/get	payroll	finance.payroll.templates.view	requirePermission	z.object({ id: z.string().uuid() })	netlify/functions/routes/financePayslipTemplates.ts	39
/api/finance/payroll/payslip-templates/list	payroll	finance.payroll.templates.view	requirePermission		netlify/functions/routes/financePayslipTemplates.ts	32
/api/finance/payroll/payslip-templates/request-changes	payroll	finance.payroll.templates.approve	requirePermission	z.object({     id:      z.string().uuid(),     comment: z.string().trim().min(1, 'A reason is required when requesting changes.'),   })	netlify/functions/routes/financePayslipTemplates.ts	124
/api/finance/payroll/payslip-templates/set-default	payroll	finance.payroll.templates.manage	requirePermission	z.object({ id: z.string().uuid() })	netlify/functions/routes/financePayslipTemplates.ts	75
/api/finance/payroll/payslip-templates/submit	payroll	finance.payroll.templates.manage	requirePermission	z.object({ id: z.string().uuid(), idempotencyKey: z.string().min(1).max(200) })	netlify/functions/routes/financePayslipTemplates.ts	95
/api/finance/payroll/payslip-templates/update	payroll	finance.payroll.templates.manage	requirePermission	z.object({     id:     z.string().uuid(),     name:   z.string().trim().min(1).max(120).optional(),     design: zDesign.optional(),   })	netlify/functions/routes/financePayslipTemplates.ts	62
/api/finance/payroll/payslips/deliver	payroll	finance.payroll.payslips.distribute	requirePermission	z.object({ payslipId: z.uuid() })	netlify/functions/routes/financePayroll.ts	688
/api/finance/payroll/payslips/deliver-run	payroll	finance.payroll.payslips.distribute	requirePermission	z.object({ runId: z.uuid() })	netlify/functions/routes/financePayroll.ts	676
/api/finance/payroll/payslips/deliveries/list	payroll	finance.payroll.view_all	requirePermission	z.object({ runId: z.uuid() })	netlify/functions/routes/financePayroll.ts	700
/api/finance/payroll/payslips/generate	payroll	finance.payroll.view_all	requirePermission	z.object({ runId: z.uuid() })	netlify/functions/routes/financePayroll.ts	636
/api/finance/payroll/payslips/get	payroll	finance.payroll.view_own	requirePermission,userCan	z.object({ id: z.uuid() })	netlify/functions/routes/financePayroll.ts	1111
/api/finance/payroll/payslips/list	payroll	finance.payroll.view_all	requirePermission	z.object({ runId: z.uuid() })	netlify/functions/routes/financePayroll.ts	1088
/api/finance/payroll/payslips/my	payroll	finance.payroll.view_own	requirePermission		netlify/functions/routes/financePayroll.ts	1101
/api/finance/payroll/payslips/notify	payroll	finance.payroll.run.manage	requirePermission	z.object({ runId: z.uuid() })	netlify/functions/routes/financePayroll.ts	623
/api/finance/payroll/payslips/render	payroll	finance.payroll.payslips.generate	requirePermission	z.object({ payslipId: z.uuid() })	netlify/functions/routes/financePayroll.ts	663
/api/finance/payroll/payslips/render-run	payroll	finance.payroll.payslips.generate	requirePermission	z.object({ runId: z.uuid() })	netlify/functions/routes/financePayroll.ts	650
/api/finance/payroll/payslips/signed-url	payroll	finance.payroll.view_own	requirePermission,userCan	z.object({ id: z.uuid() })	netlify/functions/routes/financePayroll.ts	1130
/api/finance/payroll/policies/activate	payroll	finance.payroll.policies.activate	requirePermission	z.object({ policyId: z.string().uuid(), versionId: z.string().uuid(), idempotencyKey: requestKey }).strict()	netlify/functions/routes/financePayPolicies.ts	164
/api/finance/payroll/policies/copy-version	payroll	finance.payroll.policies.draft	requirePermission	z.object({     policyId: z.string().uuid(), sourceVersionId: z.string().uuid(), effectiveFrom: date,     changeSummary: z.string().trim().min(3).max(500), idempotencyKey: requestKey,   }).strict()	netlify/functions/routes/financePayPolicies.ts	130
/api/finance/payroll/policies/create-draft	payroll	finance.payroll.policies.draft	requirePermission	draft.and(z.object({ idempotencyKey: requestKey }).strict())	netlify/functions/routes/financePayPolicies.ts	110
/api/finance/payroll/policies/get	payroll	finance.payroll.policies.view	requirePermission	z.object({ policyId: z.string().uuid(), versionId: z.string().uuid().optional() }).strict()	netlify/functions/routes/financePayPolicies.ts	100
/api/finance/payroll/policies/list	payroll	finance.payroll.policies.view	requirePermission	z.object({     search: z.string().trim().max(120).optional(), status: z.enum(['draft', 'active', 'retired']).optional(),     cursor: z.string().max(100).optional(), limit: z.number().int().min(1).max(100).optional(),   }).strict()	netlify/functions/routes/financePayPolicies.ts	89
/api/finance/payroll/policies/pay-groups/assign	payroll	finance.payroll.policies.assign	requirePermission	z.object({     policyId: z.string().uuid(), versionId: z.string().uuid(), payGroupId: z.string().uuid(),     effectiveFrom: date, effectiveTo: date.nullable().optional(), idempotencyKey: requestKey,   }).strict()	netlify/functions/routes/financePayPolicies.ts	230
/api/finance/payroll/policies/pay-groups/end-assignment	payroll	finance.payroll.policies.assign	requirePermission	z.object({     policyId: z.string().uuid(), assignmentId: z.string().uuid(), effectiveTo: date,     reason: z.string().trim().min(3).max(500), idempotencyKey: requestKey,   }).strict()	netlify/functions/routes/financePayPolicies.ts	241
/api/finance/payroll/policies/pay-groups/list	payroll	finance.payroll.policies.view	requirePermission	z.object({ policyId: z.string().uuid() }).strict()	netlify/functions/routes/financePayPolicies.ts	220
/api/finance/payroll/policies/preflight	payroll	finance.payroll.policies.view	requirePermission	z.object({ versionId: z.string().uuid() }).strict()	netlify/functions/routes/financePayPolicies.ts	145
/api/finance/payroll/policies/reject	payroll	finance.payroll.policies.view	requirePermission	z.object({     workflowId: z.string().uuid(), taskId: z.string().uuid(), reason: z.string().trim().min(3).max(500),   }).strict()	netlify/functions/routes/financePayPolicies.ts	172
/api/finance/payroll/policies/retire	payroll	finance.payroll.policies.activate	requirePermission	z.object({     policyId: z.string().uuid(), effectiveTo: date, reason: z.string().trim().min(3).max(500), idempotencyKey: requestKey,   }).strict()	netlify/functions/routes/financePayPolicies.ts	182
/api/finance/payroll/policies/submit	payroll	finance.payroll.policies.submit	requirePermission	z.object({     versionId: z.string().uuid(), idempotencyKey: requestKey,     certifications: z.object({ rulesReviewed: z.literal(true), sourcesOwned: z.literal(true), statutoryPaymentReady: z.literal(true) }).strict(),   }).strict()	netlify/functions/routes/financePayPolicies.ts	153
/api/finance/payroll/policies/update-draft	payroll	finance.payroll.policies.draft	requirePermission	draft.and(z.object({     policyId: z.string().uuid(), versionId: z.string().uuid(), expectedLockVersion: z.number().int().min(1), idempotencyKey: requestKey,   }).strict())	netlify/functions/routes/financePayPolicies.ts	119
/api/finance/payroll/policies/versions/compare	payroll	finance.payroll.policies.view	requirePermission	z.object({ policyId: z.string().uuid(), fromVersionId: z.string().uuid(), toVersionId: z.string().uuid() }).strict()	netlify/functions/routes/financePayPolicies.ts	212
/api/finance/payroll/policies/versions/get	payroll	finance.payroll.policies.view	requirePermission	z.object({ policyId: z.string().uuid(), versionId: z.string().uuid() }).strict()	netlify/functions/routes/financePayPolicies.ts	202
/api/finance/payroll/policies/versions/list	payroll	finance.payroll.policies.view	requirePermission	z.object({ policyId: z.string().uuid() }).strict()	netlify/functions/routes/financePayPolicies.ts	192
/api/finance/payroll/reason-codes/list	payroll	finance.payroll.view_all	requirePermission	z.object({ runType: z.enum(['scheduled', 'off_cycle', 'correction', 'final_pay']).optional() })	netlify/functions/routes/financePayroll.ts	949
/api/finance/payroll/releases/confirm-funding	payroll	finance.payroll.funding.approve	requirePermission	z.object({     runId: z.uuid(),     idempotencyKey: z.string().trim().min(1).max(200),     confirmedAmount: z.number().nonnegative(),     confirmationReference: z.string().trim().min(1).max(200),     accountReference: z.string().trim().min(1).max(100).optional(),     note: z.string().trim().max(2000).optional(),   })	netlify/functions/routes/financePayroll.ts	488
/api/finance/payroll/releases/get-certificate	payroll	finance.payroll.view_all	requirePermission	z.object({ runId: z.uuid() })	netlify/functions/routes/financePayroll.ts	527
/api/finance/payroll/releases/preflight	payroll	finance.payroll.view_all	requirePermission	z.object({ runId: z.uuid() })	netlify/functions/routes/financePayroll.ts	476
/api/finance/payroll/releases/release	payroll	finance.payroll.release	requirePermission	z.object({     runId: z.uuid(),     idempotencyKey: z.string().trim().min(1).max(200),   })	netlify/functions/routes/financePayroll.ts	510
/api/finance/payroll/reports/list	payroll	finance.payroll.reports.view	requirePermission		netlify/functions/routes/financePayroll.ts	1645
/api/finance/payroll/reports/run	payroll	finance.payroll.reports.view	requirePermission	z.object({     report: z.string().min(1),     params: z.record(z.string(), z.unknown()).optional(),   })	netlify/functions/routes/financePayroll.ts	1149
/api/finance/payroll/run-lines/list	payroll	finance.payroll.view_all	requirePermission	z.object({ runId: z.uuid() })	netlify/functions/routes/financePayroll.ts	343
/api/finance/payroll/run-views/create	payroll	finance.payroll.view_all	requirePermission,userCan	z.object({     name:    z.string().trim().min(1).max(80),     scope:   z.enum(['personal', 'team']),     filters: z.record(z.string(), z.unknown()).optional().default({}),   })	netlify/functions/routes/financePayroll.ts	1577
/api/finance/payroll/run-views/delete	payroll	finance.payroll.view_all	requirePermission,userCan	z.object({ id: z.uuid() })	netlify/functions/routes/financePayroll.ts	1611
/api/finance/payroll/run-views/list	payroll	finance.payroll.view_all	requirePermission		netlify/functions/routes/financePayroll.ts	1567
/api/finance/payroll/run-views/update	payroll	finance.payroll.view_all	requirePermission,userCan	z.object({     id:      z.uuid(),     name:    z.string().trim().min(1).max(80).optional(),     filters: z.record(z.string(), z.unknown()).optional(),   })	netlify/functions/routes/financePayroll.ts	1594
/api/finance/payroll/runs/approve	payroll	finance.payroll.approve	requirePermission	z.object({ id: z.uuid(), comment: z.string().max(2000).optional() })	netlify/functions/routes/financePayroll.ts	430
/api/finance/payroll/runs/audit/list	payroll	finance.payroll.view_all	requirePermission	z.object({ runId: z.uuid() })	netlify/functions/routes/financePayroll.ts	371
/api/finance/payroll/runs/calculate	payroll	finance.payroll.run.manage	requirePermission	z.object({     id: z.uuid(),     idempotencyKey: z.string().trim().min(1).max(200),   })	netlify/functions/routes/financePayroll.ts	310
/api/finance/payroll/runs/calendar	payroll	finance.payroll.view_all	requirePermission	z.object({     from:        z.string().regex(DATE, 'from must be YYYY-MM-DD'),     to:          z.string().regex(DATE, 'to must be YYYY-MM-DD'),     payGroupIds: z.array(z.uuid()).max(50).optional(),   }).refine(d => d.from <= d.to, { message: 'from must not be after to' })	netlify/functions/routes/financePayroll.ts	1629
/api/finance/payroll/runs/certify	payroll	finance.payroll.certify	requirePermission	z.object({     runId: z.uuid(),     idempotencyKey: z.string().trim().min(1).max(200),     attestations: z.object({       populationReconciled: z.literal(true),       inputsReviewed: z.literal(true),       statutoryReviewed: z.literal(true),       variancesReviewed: z.literal(true),       paymentReadinessReviewed: z.literal(true),       glReadinessReviewed: z.literal(true),     }),     note: z.string().trim().max(2000).optional(),   })	netlify/functions/routes/financePayroll.ts	387
/api/finance/payroll/runs/create	payroll	finance.payroll.run.manage	requirePermission	z.object({     idempotencyKey: z.string().trim().min(1).max(200),     runType:        z.enum(['scheduled', 'off_cycle', 'correction', 'final_pay']),     periodStart:    z.string().regex(/^\d{4}-\d{2}-\d{2}$/),     periodEnd:      z.string().regex(/^\d{4}-\d{2}-\d{2}$/),     sequenceNo:     z.number().int().positive().optional(),     sourceRunId:    z.uuid().optional(),     payFrequency:   z.enum(['monthly', 'weekly', 'fortnightly', 'semi_monthly']).optional(),     weeksInPeriod:  z.number().positive().optional(),     payGroupId:     z.uuid().optional(),     payDate:        z.string().regex(/^\d{4}-\d{2}-\d{2}$/).optional(),     cutOffDate:     z.string().regex(/^\d{4}-\d{2}-\d{2}$/).optional(),     // Slice 1 run metadata     reasonCode:          z.string().trim().min(1).max(64).optional(),     payrollOwnerId:      z.string().trim().min(1).max(64).optional(),     otCutoffAt:          z.string().regex(/^\d{4}-\d{2}-\d{2}T\d{2}:\d{2}(:\d{2})?$/).optional(),     approvalDeadlineAt:  z.string().regex(/^\d{4}-\d{2}-\d{2}T\d{2}:\d{2}(:\d{2})?$/).optional(),     fundingDate:         z.string().regex(/^\d{4}-\d{2}-\d{2}$/).optional(),     releaseWindow:       z.string().trim().min(1).max(120).optional(),     internalDescription: z.string().trim().max(2000).optional(),   })	netlify/functions/routes/financePayroll.ts	261
/api/finance/payroll/runs/export	payroll	finance.payroll.export	requirePermission	z.object({     id: z.uuid(),     idempotencyKey: z.string().trim().min(1).max(200),     format: z.enum(['csv', 'json']).optional(),   })	netlify/functions/routes/financePayroll.ts	581
/api/finance/payroll/runs/get	payroll	finance.payroll.view_all	requirePermission	z.object({ id: z.uuid() })	netlify/functions/routes/financePayroll.ts	231
/api/finance/payroll/runs/input-readiness	payroll	finance.payroll.view_all	requirePermission	z.object({     payGroupId:  z.uuid(),     periodStart: z.string().regex(DATE, 'periodStart must be YYYY-MM-DD'),     periodEnd:   z.string().regex(DATE, 'periodEnd must be YYYY-MM-DD'),   }).refine(d => d.periodStart <= d.periodEnd, {     message: 'periodStart must not be after periodEnd', path: ['periodEnd'],   })	netlify/functions/routes/financePayroll.ts	1516
/api/finance/payroll/runs/list	payroll	finance.payroll.view_all	requirePermission	z.object({     cursor:      z.string().max(2000).optional(),     limit:       z.number().int().min(1).max(100).optional(),     search:      z.string().trim().max(200).optional(),     states:      z.array(z.enum([       'draft','input_locked','calculation_failed','calculated',       'pending_approval','returned','approved','locked','released','exported','cancelled',     ])).optional(),     runTypes:    z.array(z.enum(['scheduled','off_cycle','correction','final_pay'])).optional(),     payGroupIds: z.array(z.uuid()).max(50).optional(),     periodFrom:  z.string().regex(DATE, 'periodFrom must be YYYY-MM-DD').optional(),     periodTo:    z.string().regex(DATE, 'periodTo must be YYYY-MM-DD').optional(),     sort:        z.enum(['pay_date_desc','pay_date_asc','updated_desc']).optional(),     tab:         z.enum(['all','in_progress','approval','attention','released']).optional(),   }).refine(d => !d.periodFrom || !d.periodTo || d.periodFrom <= d.periodTo, {     message: 'periodFrom must not be after periodTo',   })	netlify/functions/routes/financePayroll.ts	146
/api/finance/payroll/runs/lock	payroll	finance.payroll.lock	requirePermission	z.object({     id: z.uuid(),     idempotencyKey: z.string().trim().min(1).max(200),   })	netlify/functions/routes/financePayroll.ts	461
/api/finance/payroll/runs/lock-inputs	payroll	finance.payroll.run.manage	requirePermission	z.object({     id: z.uuid(),     idempotencyKey: z.string().trim().min(1).max(200),   })	netlify/functions/routes/financePayroll.ts	292
/api/finance/payroll/runs/policy-evidence	payroll	finance.payroll.view_all	requirePermission	z.object({     runId:           z.uuid(),     inputSnapshotId: z.uuid().optional(),   })	netlify/functions/routes/financePayroll.ts	247
/api/finance/payroll/runs/population-preview	payroll	finance.payroll.view_all	requirePermission	z.object({     periodMonth: z.string().regex(/^\d{4}-\d{2}-\d{2}$/).optional(),   })	netlify/functions/routes/financePayroll.ts	1481
/api/finance/payroll/runs/population-reconciliation	payroll	finance.payroll.view_all	requirePermission	z.object({     payGroupId:  z.uuid(),     periodStart: z.string().regex(DATE, 'periodStart must be YYYY-MM-DD'),     periodEnd:   z.string().regex(DATE, 'periodEnd must be YYYY-MM-DD'),   }).refine(d => d.periodStart <= d.periodEnd, {     message: 'periodStart must not be after periodEnd', path: ['periodEnd'],   })	netlify/functions/routes/financePayroll.ts	1496
/api/finance/payroll/runs/reject	payroll	finance.payroll.approve	requirePermission	z.object({     id:     z.uuid(),     reason: z.string().min(1, 'Reason is required').max(500),   })	netlify/functions/routes/financePayroll.ts	445
/api/finance/payroll/runs/reopen	payroll	finance.payroll.lock	requirePermission	z.object({     id: z.uuid(),     reason: z.string().trim().min(1, 'Reason is required'),     idempotencyKey: z.string().trim().min(1).max(200),   })	netlify/functions/routes/financePayroll.ts	547
/api/finance/payroll/runs/set-template	payroll	finance.payroll.run.manage	requirePermission	z.object({     runId:      z.uuid(),     templateId: z.uuid().nullable().optional(),   })	netlify/functions/routes/financePayroll.ts	565
/api/finance/payroll/runs/submit	payroll	finance.payroll.run.manage	requirePermission	z.object({ id: z.uuid(), idempotencyKey: z.string().min(1).max(200) })	netlify/functions/routes/financePayroll.ts	415
/api/finance/payroll/runs/workspace	payroll	finance.payroll.view_all	requirePermission	z.object({ id: z.uuid() })	netlify/functions/routes/financePayroll.ts	1187
/api/finance/payroll/warnings/list	payroll	finance.payroll.view_all	requirePermission	z.object({ runId: z.uuid() })	netlify/functions/routes/financePayroll.ts	358
